"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $40.00","BTO","3","$2.23","($669.00)"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $39.00","STO","3","$1.41","$422.98"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $40.00","BTO","2","$2.35","($470.00)"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $40.00","BTO","1","$2.35","($235.00)"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $40.00","BTO","2","$2.35","($470.00)"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $40.00","BTO","2","$2.35","($470.00)"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $39.00","STO","2","$1.51","$301.98"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $39.00","STO","1","$1.51","$150.98"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $39.00","STO","2","$1.51","$301.98"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 1/21/2022 Put $39.00","STO","2","$1.51","$301.98"
"1/21/2022","1/21/2022","1/24/2022","LCID","LCID 2/18/2022 Put $35.00","STC","4","$2.60","$1,039.98"
"1/20/2022","1/20/2022","1/21/2022","LCID","LCID 2/18/2022 Put $35.00","BTO","2","$2.59","($518.00)"
"1/20/2022","1/20/2022","1/21/2022","LCID","LCID 2/18/2022 Put $35.00","BTO","1","$2.59","($259.00)"
"1/20/2022","1/20/2022","1/21/2022","LCID","LCID 2/18/2022 Put $35.00","BTO","1","$2.57","($257.00)"
"1/20/2022","1/20/2022","1/21/2022","STEM","STEM 1/28/2022 Call $16.00","STO","1","$0.11","$10.98"
"1/20/2022","1/20/2022","1/21/2022","XLF","XLF 2/18/2022 Call $41.00","STC","2","$0.42","$83.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/20/2023 Call $15.00","STC","1","$5.05","$504.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/28/2022 Call $16.50","STO","2","$0.44","$87.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/28/2022 Call $17.50","BTC","2","$0.26","($52.00)"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/28/2022 Call $16.50","STO","1","$0.47","$46.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/20/2023 Call $15.00","STC","1","$4.90","$489.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/20/2023 Call $15.00","STC","1","$4.76","$475.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/20/2023 Call $15.00","STC","2","$4.76","$951.98"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/21/2022 Call $17.50","BTC","1","$0.05","($5.00)"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/21/2022 Call $17.50","BTC","1","$0.05","($5.00)"
"1/20/2022","1/20/2022","1/21/2022","SOFI","SOFI 1/28/2022 Call $17.50","STO","2","$0.16","$31.98"
"1/19/2022","1/19/2022","1/20/2022","XLF","XLF 2/18/2022 Call $41.00","BTO","1","$0.39","($39.00)"
"1/19/2022","1/19/2022","1/20/2022","XLF","XLF 2/18/2022 Call $41.00","BTO","1","$0.39","($39.00)"
"1/19/2022","1/19/2022","1/20/2022","PTRA","PTRA 1/21/2022 Call $10.00","STO","1","$0.11","$10.98"
"1/19/2022","1/19/2022","1/20/2022","NIO","NIO 1/21/2022 Call $33.00","STO","1","$0.09","$8.98"
"1/19/2022","1/19/2022","1/20/2022","SOFI","SOFI 1/21/2022 Call $17.50","STO","2","$0.07","$13.98"
"1/14/2022","1/14/2022","1/18/2022","NIO","Option Expiration for NIO 1/14/2022 Call $32.00","OEXP","1","",""
"1/14/2022","1/14/2022","1/18/2022","SOFI","Option Expiration for SOFI 1/14/2022 Call $17.00","OEXP","3","",""
"1/14/2022","1/14/2022","1/19/2022","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","10","$13.09","($130.90)"
"1/11/2022","1/11/2022","1/12/2022","PTRA","PTRA 1/21/2022 Call $10.00","STO","1","$0.38","$37.98"
"1/7/2022","1/7/2022","1/10/2022","STEM","Option Expiration for STEM 1/7/2022 Call $21.50","OEXP","1","",""
"1/7/2022","1/7/2022","1/10/2022","SOFI","Option Expiration for SOFI 1/7/2022 Call $17.00","OEXP","3","",""
"1/5/2022","1/5/2022","1/5/2022","","ACH Withdrawal","ACH","","","($100.00)"
"1/5/2022","1/5/2022","1/6/2022","NIO","NIO 1/14/2022 Call $32.00","STO","1","$0.88","$87.98"
"1/5/2022","1/5/2022","1/6/2022","NIO","NIO 1/7/2022 Call $31.00","BTC","1","$0.70","($70.00)"
"1/5/2022","1/5/2022","1/6/2022","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$4.45","($445.00)"
"1/5/2022","1/5/2022","1/6/2022","GENI","GENI 4/14/2022 Call $15.00","STC","1","$0.21","$20.98"
"1/5/2022","1/5/2022","1/6/2022","GENI","GENI 4/14/2022 Call $15.00","STC","1","$0.21","$20.98"
"1/5/2022","1/5/2022","1/6/2022","BAC","BAC 5/20/2022 Call $45.00","STC","1","$5.00","$499.98"
"1/4/2022","1/4/2022","1/5/2022","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$4.60","($460.00)"
"12/31/2021","12/31/2021","1/3/2022","AMZN","AMZN 12/31/2021 Call $3,395.00","BTC","2","$9.84","($1,968.00)"
"12/31/2021","12/31/2021","1/3/2022","AMZN","AMZN 12/31/2021 Call $3,390.00","STC","2","$11.74","$2,347.97"
"12/30/2021","12/30/2021","12/31/2021","SOFI","SOFI 12/31/2021 Call $16.00","BTC","3","$0.46","($138.00)"
"12/30/2021","12/30/2021","12/31/2021","SOFI","SOFI 1/14/2022 Call $17.00","STO","3","$0.64","$191.98"
"12/30/2021","12/30/2021","12/31/2021","AMZN","AMZN 12/31/2021 Call $3,395.00","STO","1","$18.28","$1,827.98"
"12/30/2021","12/30/2021","12/31/2021","AMZN","AMZN 12/31/2021 Call $3,390.00","BTO","1","$20.88","($2,088.00)"
"12/30/2021","12/30/2021","12/31/2021","AMZN","AMZN 12/31/2021 Call $3,395.00","STO","1","$18.37","$1,836.98"
"12/30/2021","12/30/2021","12/31/2021","AMZN","AMZN 12/31/2021 Call $3,390.00","BTO","1","$21.07","($2,107.00)"
"12/30/2021","12/30/2021","12/31/2021","STEM","STEM 1/7/2022 Call $21.50","STO","1","$0.20","$19.98"
"12/30/2021","12/30/2021","12/31/2021","SOFI","SOFI 12/31/2021 Call $16.00","BTC","3","$0.18","($54.00)"
"12/30/2021","12/30/2021","12/31/2021","SOFI","SOFI 1/7/2022 Call $17.00","STO","3","$0.23","$68.98"
"12/30/2021","12/30/2021","12/31/2021","NIO","NIO 12/31/2021 Call $30.00","BTC","1","$1.42","($142.00)"
"12/30/2021","12/30/2021","12/31/2021","NIO","NIO 1/7/2022 Call $31.00","STO","1","$1.41","$140.98"
"12/29/2021","12/29/2021","12/30/2021","SOFI","SOFI 12/31/2021 Call $16.00","STO","2","$0.03","$5.98"
"12/29/2021","12/29/2021","12/30/2021","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$4.60","($460.00)"
"12/29/2021","12/29/2021","12/30/2021","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$4.60","($460.00)"
"12/29/2021","12/29/2021","12/30/2021","BAC","BAC 3/18/2022 Call $50.00","STC","8","$0.53","$423.97"
"12/29/2021","12/29/2021","12/30/2021","BAC","BAC 3/18/2022 Call $50.00","STC","7","$0.53","$370.98"
"12/29/2021","12/29/2021","12/30/2021","BAC","BAC 3/18/2022 Call $50.00","STC","3","$0.53","$158.98"
"12/29/2021","12/29/2021","12/30/2021","IWM","IWM 1/7/2022 Put $222.00","STC","2","$2.23","$445.98"
"12/29/2021","12/29/2021","12/30/2021","IWM","IWM 1/7/2022 Put $222.00","BTO","2","$2.73","($546.00)"
"12/29/2021","12/29/2021","12/30/2021","SOFI","SOFI 12/31/2021 Call $16.00","STO","4","$0.03","$11.98"
"12/29/2021","12/29/2021","12/30/2021","NIO","NIO 12/31/2021 Call $30.00","STO","1","$0.15","$14.98"
"12/29/2021","12/29/2021","12/30/2021","IWM","IWM 1/7/2022 Call $223.00","STC","2","$2.43","$485.98"
"12/29/2021","12/29/2021","12/30/2021","IWM","IWM 1/7/2022 Call $223.00","BTO","2","$2.70","($540.00)"
"12/29/2021","12/29/2021","12/30/2021","IWM","IWM 1/7/2022 Call $223.00","STC","2","$2.30","$459.98"
"12/28/2021","12/28/2021","12/29/2021","IWM","IWM 1/7/2022 Call $223.00","BTO","1","$3.06","($306.00)"
"12/28/2021","12/28/2021","12/29/2021","IWM","IWM 1/7/2022 Call $223.00","BTO","1","$3.31","($331.00)"
"12/27/2021","12/27/2021","12/28/2021","IWM","IWM 1/3/2022 Call $222.00","STC","2","$3.03","$605.98"
"12/27/2021","12/27/2021","12/28/2021","IWM","IWM 1/3/2022 Call $222.00","BTO","1","$2.47","($247.00)"
"12/27/2021","12/27/2021","12/28/2021","IWM","IWM 1/3/2022 Call $222.00","BTO","1","$2.67","($267.00)"
"12/27/2021","12/27/2021","12/28/2021","IWM","IWM 1/3/2022 Call $222.00","STC","2","$3.04","$607.98"
"12/23/2021","12/23/2021","12/27/2021","SOFI","Option Expiration for SOFI 12/23/2021 Call $16.50","OEXP","4","",""
"12/23/2021","12/23/2021","12/27/2021","NIO","Option Expiration for NIO 12/23/2021 Call $33.00","OEXP","1","",""
"12/23/2021","12/23/2021","12/27/2021","IWM","IWM 1/3/2022 Call $222.00","BTO","1","$3.09","($309.00)"
"12/23/2021","12/23/2021","12/27/2021","IWM","IWM 1/3/2022 Call $222.00","STC","1","$3.55","$354.98"
"12/23/2021","12/23/2021","12/27/2021","STEM","STEM 12/23/2021 Call $20.00","BTC","1","$0.10","($10.00)"
"12/22/2021","12/22/2021","12/23/2021","IWM","IWM 1/3/2022 Call $222.00","BTO","1","$2.70","($270.00)"
"12/22/2021","12/22/2021","12/23/2021","IWM","IWM 1/3/2022 Call $222.00","BTO","1","$2.79","($279.00)"
"12/21/2021","12/21/2021","12/22/2021","IWM","IWM 12/31/2021 Put $210.00","STC","2","$1.87","$373.98"
"12/21/2021","12/21/2021","12/22/2021","IWM","IWM 12/31/2021 Put $210.00","BTO","1","$1.97","($197.00)"
"12/21/2021","12/21/2021","12/22/2021","NIO","NIO 12/23/2021 Call $33.00","STO","1","$0.08","$7.98"
"12/21/2021","12/21/2021","12/22/2021","IWM","IWM 12/31/2021 Put $210.00","BTO","1","$1.94","($194.00)"
"12/20/2021","12/20/2021","12/21/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.45","($45.00)"
"12/20/2021","12/20/2021","12/21/2021","STEM","STEM 12/23/2021 Call $20.00","STO","1","$0.10","$9.98"
"12/20/2021","12/20/2021","12/21/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.48","($48.00)"
"12/20/2021","12/20/2021","12/21/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.47","($47.00)"
"12/20/2021","12/20/2021","12/21/2021","IWM","IWM 12/31/2021 Call $215.00","STC","2","$3.67","$733.98"
"12/20/2021","12/20/2021","12/21/2021","IWM","IWM 12/31/2021 Call $215.00","BTO","1","$3.10","($310.00)"
"12/20/2021","12/20/2021","12/21/2021","SOFI","SOFI 12/23/2021 Call $16.50","STO","4","$0.10","$39.98"
"12/20/2021","12/20/2021","12/21/2021","IWM","IWM 12/31/2021 Call $215.00","BTO","1","$3.45","($345.00)"
"12/20/2021","12/20/2021","12/21/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.51","($51.00)"
"12/17/2021","12/17/2021","12/20/2021","PTRA","Option Expiration for PTRA 12/17/2021 Call $15.00","OEXP","2","",""
"12/17/2021","12/17/2021","12/20/2021","STEM","Option Expiration for STEM 12/17/2021 Call $20.50","OEXP","1","",""
"12/17/2021","12/17/2021","12/20/2021","SOFI","Option Expiration for SOFI 12/17/2021 Call $16.50","OEXP","4","",""
"12/17/2021","12/17/2021","12/20/2021","GENI","Option Expiration for GENI 12/17/2021 Call $10.00","OEXP","2","",""
"12/17/2021","12/17/2021","12/20/2021","IWM","IWM 12/27/2021 Put $210.00","STC","2","$2.30","$459.98"
"12/17/2021","12/17/2021","12/20/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","2","$2.25","($450.00)"
"12/17/2021","12/17/2021","12/20/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.62","($62.00)"
"12/17/2021","12/17/2021","12/20/2021","IWM","IWM 12/27/2021 Put $210.00","STC","2","$3.21","$641.98"
"12/16/2021","12/16/2021","12/17/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","1","$2.67","($267.00)"
"12/16/2021","12/16/2021","12/17/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","1","$2.87","($287.00)"
"12/16/2021","12/16/2021","12/17/2021","IWM","IWM 12/27/2021 Put $210.00","STC","1","$3.30","$329.98"
"12/16/2021","12/16/2021","12/17/2021","IWM","IWM 12/27/2021 Put $210.00","STC","1","$3.45","$344.98"
"12/16/2021","12/16/2021","12/17/2021","STEM","STEM 12/17/2021 Call $20.50","STO","1","$0.10","$9.98"
"12/16/2021","12/16/2021","12/17/2021","SOFI","SOFI 12/17/2021 Call $16.50","STO","4","$0.04","$15.98"
"12/15/2021","12/15/2021","12/16/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","1","$3.14","($314.00)"
"12/15/2021","12/15/2021","12/16/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","1","$3.28","($328.00)"
"12/15/2021","12/15/2021","12/16/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","2","$0.64","($128.00)"
"12/15/2021","12/15/2021","12/16/2021","IWM","IWM 12/27/2021 Put $210.00","STC","1","$3.92","$391.98"
"12/15/2021","12/15/2021","12/16/2021","ESSC","ESSC 1/21/2022 Call $15.00","STC","1","$3.00","$299.98"
"12/14/2021","12/14/2021","12/15/2021","IWM","IWM 12/27/2021 Put $210.00","BTO","1","$2.85","($285.00)"
"12/14/2021","12/14/2021","12/15/2021","ESSC","ESSC 1/21/2022 Call $15.00","BTO","1","$2.15","($215.00)"
"12/14/2021","12/14/2021","12/15/2021","ESSC","ESSC 12/17/2021 Call $15.00","STC","2","$0.90","$179.98"
"12/14/2021","12/14/2021","12/15/2021","ESSC","ESSC 12/17/2021 Call $15.00","BTO","2","$0.80","($160.00)"
"12/13/2021","12/13/2021","12/14/2021","AAPL","AAPL 12/17/2021 Call $180.00","STC","1","$4.00","$399.98"
"12/13/2021","12/13/2021","12/14/2021","AAPL","AAPL 12/17/2021 Call $180.00","BTO","1","$3.90","($390.00)"
"12/10/2021","12/10/2021","12/13/2021","NIO","Option Expiration for NIO 12/10/2021 Call $38.00","OEXP","1","",""
"12/10/2021","12/10/2021","12/13/2021","SOFI","Option Expiration for SOFI 12/10/2021 Call $18.00","OEXP","2","",""
"12/10/2021","12/10/2021","12/13/2021","STEM","Option Expiration for STEM 12/10/2021 Call $21.00","OEXP","1","",""
"12/10/2021","12/10/2021","12/13/2021","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$5.10","($510.00)"
"12/10/2021","12/10/2021","12/13/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","2","$0.63","($126.00)"
"12/10/2021","12/10/2021","12/13/2021","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$5.09","($509.00)"
"12/10/2021","12/10/2021","12/13/2021","SQ","SQ 12/17/2021 Put $175.00","STC","3","$2.65","$794.98"
"12/10/2021","12/10/2021","12/13/2021","SQ","SQ 12/17/2021 Put $175.00","BTO","3","$2.35","($705.00)"
"12/10/2021","12/10/2021","12/10/2021","","ACH Withdrawal","ACH","","","($200.00)"
"12/10/2021","12/10/2021","12/13/2021","SQ","SQ 12/17/2021 Put $175.00","STC","3","$1.25","$374.98"
"12/9/2021","12/9/2021","12/10/2021","SQ","SQ 12/17/2021 Put $175.00","BTO","1","$1.95","($195.00)"
"12/9/2021","12/9/2021","12/10/2021","SQ","SQ 12/17/2021 Put $175.00","BTO","2","$2.07","($414.00)"
"12/9/2021","12/9/2021","12/10/2021","SOFI","SOFI 1/20/2023 Call $15.00","STC","1","$5.61","$560.98"
"12/9/2021","12/9/2021","12/10/2021","SOFI","SOFI 12/10/2021 Call $18.00","BTC","1","$0.02","($2.00)"
"12/9/2021","12/9/2021","12/13/2021","NU","Nu
CUSIP: G6683N103","Buy","21","$9.00","($189.00)"
"12/8/2021","12/8/2021","12/9/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.71","($71.00)"
"12/8/2021","12/8/2021","12/9/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.71","($71.00)"
"12/8/2021","12/8/2021","12/8/2021","","ACH Withdrawal","ACH","","","($100.00)"
"12/7/2021","12/7/2021","12/8/2021","SOFI","SOFI 12/10/2021 Call $18.00","STO","1","$0.06","$5.98"
"12/7/2021","12/7/2021","12/8/2021","SOFI","SOFI 12/10/2021 Call $18.00","STO","1","$0.06","$5.98"
"12/7/2021","12/7/2021","12/8/2021","SOFI","SOFI 12/10/2021 Call $18.00","STO","1","$0.06","$5.98"
"12/7/2021","12/7/2021","12/8/2021","STEM","STEM 12/10/2021 Call $21.00","STO","1","$0.11","$10.98"
"12/7/2021","12/7/2021","12/8/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","2","$0.87","($174.00)"
"12/7/2021","12/7/2021","12/8/2021","IWM","IWM 12/17/2021 Put $210.00","STC","2","$0.90","$179.98"
"12/6/2021","12/6/2021","12/7/2021","IWM","IWM 12/17/2021 Put $210.00","BTO","1","$2.56","($256.00)"
"12/6/2021","12/6/2021","12/8/2021","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","50","$18.84","$942.09"
"12/6/2021","12/6/2021","12/7/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$0.95","($95.00)"
"12/6/2021","12/6/2021","12/7/2021","IWM","IWM 12/17/2021 Put $210.00","BTO","1","$3.75","($375.00)"
"12/6/2021","12/6/2021","12/7/2021","NIO","NIO 12/10/2021 Call $38.00","STO","1","$0.20","$19.98"
"12/6/2021","12/6/2021","12/7/2021","SPY","SPY 12/8/2021 Put $445.00","STC","1","$1.55","$154.98"
"12/6/2021","12/6/2021","12/8/2021","RSI","Rush Street Interactive
CUSIP: 782011100","Sell","100","$15.65","$1,564.98"
"12/6/2021","12/6/2021","12/7/2021","RSI","RSI 12/17/2021 Call $22.50","BTC","1","$0.10","($10.00)"
"12/6/2021","12/6/2021","12/8/2021","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103","Sell","0.006582","$455.74","$3.00"
"12/3/2021","12/3/2021","12/6/2021","SOFI","Option Expiration for SOFI 12/3/2021 Call $18.50","OEXP","2","",""
"12/3/2021","12/3/2021","12/6/2021","NIO","Option Expiration for NIO 12/3/2021 Call $45.00","OEXP","1","",""
"12/3/2021","12/3/2021","12/6/2021","STEM","Option Expiration for STEM 12/3/2021 Call $23.00","OEXP","1","",""
"12/3/2021","12/3/2021","12/6/2021","SPY","SPY 12/8/2021 Put $445.00","BTO","1","$3.04","($304.00)"
"12/3/2021","12/3/2021","12/7/2021","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","50","$18.64","($931.98)"
"12/3/2021","12/3/2021","12/6/2021","SQ","SQ 12/17/2021 Put $175.00","STC","1","$7.65","$764.98"
"12/3/2021","12/3/2021","12/6/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$1.07","($107.00)"
"12/3/2021","12/3/2021","12/6/2021","SQ","SQ 12/17/2021 Put $175.00","BTO","1","$7.10","($710.00)"
"12/3/2021","12/3/2021","12/6/2021","SQ","SQ 12/17/2021 Put $175.00","STC","1","$7.15","$714.98"
"12/3/2021","12/3/2021","12/6/2021","SQ","SQ 12/17/2021 Put $175.00","BTO","1","$6.85","($685.00)"
"12/3/2021","12/3/2021","12/6/2021","QQQ","QQQ 12/13/2021 Call $385.00","STC","1","$6.81","$680.98"
"12/3/2021","12/3/2021","12/6/2021","BAC","BAC 5/20/2022 Call $45.00","BTO","1","$3.50","($350.00)"
"12/3/2021","12/3/2021","12/6/2021","QQQ","QQQ 12/13/2021 Call $385.00","BTO","1","$7.15","($715.00)"
"12/3/2021","12/3/2021","12/7/2021","RSI","Rush Street Interactive
CUSIP: 782011100","Sell","100","$15.88","$1,587.98"
"12/3/2021","12/3/2021","12/6/2021","RSI","RSI 12/17/2021 Call $20.00","BTC","1","$0.16","($16.00)"
"12/3/2021","12/3/2021","12/6/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$1.02","($102.00)"
"12/3/2021","12/3/2021","12/6/2021","BAC","BAC 3/18/2022 Call $50.00","BTO","1","$1.02","($102.00)"
"12/3/2021","12/3/2021","12/6/2021","SOFI","SOFI 1/20/2023 Call $15.00","BTO","1","$5.35","($535.00)"
"12/3/2021","12/3/2021","12/7/2021","TLRY","Tilray Brands
CUSIP: 88688T100","Sell","25","$9.15","$228.75"
"12/3/2021","12/3/2021","12/6/2021","GENI","GENI 12/17/2021 Call $10.00","STO","2","$0.29","$57.98"
"12/3/2021","12/3/2021","12/6/2021","QQQ","QQQ 12/8/2021 Put $385.00","STC","1","$2.61","$260.98"
"12/3/2021","12/3/2021","12/6/2021","QQQ","QQQ 12/8/2021 Put $385.00","STC","1","$2.61","$260.98"
"12/2/2021","12/2/2021","12/3/2021","QQQ","QQQ 12/8/2021 Put $385.00","BTO","1","$5.34","($534.00)"
"12/2/2021","12/2/2021","12/3/2021","QQQ","QQQ 12/8/2021 Put $385.00","BTO","1","$5.89","($589.00)"
"12/2/2021","12/2/2021","12/3/2021","SOFI","SOFI 3/18/2022 Call $20.00","STC","2","$1.82","$363.98"
"12/1/2021","12/1/2021","12/2/2021","SOFI","SOFI 12/3/2021 Call $18.50","STO","2","$0.06","$11.98"
"12/1/2021","12/1/2021","12/2/2021","STEM","STEM 12/3/2021 Call $23.00","STO","1","$0.13","$12.98"
"12/1/2021","12/1/2021","12/2/2021","HOOD","HOOD 12/3/2021 Put $28.00","STC","1","$3.32","$331.98"
"12/1/2021","12/1/2021","12/2/2021","HOOD","HOOD 12/3/2021 Put $26.00","BTC","1","$1.67","($167.00)"
"12/1/2021","12/1/2021","12/2/2021","SOFI","SOFI 3/18/2022 Call $20.00","BTO","1","$2.35","($235.00)"
"12/1/2021","12/1/2021","12/2/2021","HOOD","HOOD 12/3/2021 Put $28.00","STC","2","$2.86","$571.98"
"12/1/2021","12/1/2021","12/2/2021","HOOD","HOOD 12/3/2021 Put $26.00","BTC","2","$1.41","($282.00)"
"12/1/2021","12/1/2021","12/2/2021","NIO","NIO 12/3/2021 Call $45.00","STO","1","$0.14","$13.98"
"12/1/2021","12/1/2021","12/2/2021","NIO","NIO 1/21/2022 Call $40.00","STC","1","$4.45","$444.98"
"11/30/2021","11/30/2021","12/1/2021","NIO","NIO 1/21/2022 Call $40.00","BTO","1","$3.84","($384.00)"
"11/30/2021","11/30/2021","12/1/2021","HOOD","HOOD 12/3/2021 Put $28.00","BTO","1","$1.48","($148.00)"
"11/30/2021","11/30/2021","12/1/2021","HOOD","HOOD 12/3/2021 Put $26.00","STO","1","$0.62","$61.98"
"11/30/2021","11/30/2021","12/1/2021","NIO","NIO 1/21/2022 Call $40.00","STC","1","$4.85","$484.98"
"11/29/2021","11/29/2021","11/30/2021","SOFI","SOFI 3/18/2022 Call $20.00","BTO","1","$2.61","($261.00)"
"11/29/2021","11/29/2021","11/30/2021","NIO","NIO 1/21/2022 Call $40.00","BTO","1","$4.40","($440.00)"
"11/29/2021","11/29/2021","11/30/2021","RSI","RSI 12/17/2021 Call $20.00","STO","1","$0.63","$62.98"
"11/29/2021","11/29/2021","11/29/2021","","ACH Withdrawal","ACH","","","($125.00)"
"11/29/2021","11/29/2021","11/30/2021","NIO","NIO 1/21/2022 Call $40.00","STC","1","$4.95","$494.98"
"11/29/2021","11/29/2021","11/29/2021","","ACH Withdrawal","ACH","","","($125.00)"
"11/26/2021","11/26/2021","11/29/2021","SOFI","Option Expiration for SOFI 11/26/2021 Call $19.50","OEXP","2","",""
"11/26/2021","11/26/2021","11/29/2021","STEM","Option Expiration for STEM 11/26/2021 Call $25.00","OEXP","1","",""
"11/26/2021","11/26/2021","11/29/2021","NIO","Option Expiration for NIO 11/26/2021 Call $47.00","OEXP","1","",""
"11/26/2021","11/26/2021","11/29/2021","HOOD","HOOD 12/3/2021 Put $28.00","BTO","1","$1.55","($155.00)"
"11/26/2021","11/26/2021","11/29/2021","HOOD","HOOD 12/3/2021 Put $28.00","BTO","1","$1.55","($155.00)"
"11/26/2021","11/26/2021","11/29/2021","HOOD","HOOD 12/3/2021 Put $26.00","STO","1","$0.65","$64.98"
"11/26/2021","11/26/2021","11/29/2021","HOOD","HOOD 12/3/2021 Put $26.00","STO","1","$0.65","$64.98"
"11/26/2021","11/26/2021","11/29/2021","NIO","NIO 1/21/2022 Call $40.00","BTO","1","$4.70","($470.00)"
"11/26/2021","11/26/2021","11/29/2021","BABA","BABA 12/3/2021 Put $133.00","BTC","2","$3.70","($740.00)"
"11/26/2021","11/26/2021","11/29/2021","BABA","BABA 12/3/2021 Put $135.00","STC","2","$4.75","$949.98"
"11/24/2021","11/24/2021","11/26/2021","BABA","BABA 12/3/2021 Put $133.00","STO","2","$3.07","$613.98"
"11/24/2021","11/24/2021","11/26/2021","BABA","BABA 12/3/2021 Put $135.00","BTO","2","$4.02","($804.00)"
"11/24/2021","11/24/2021","11/26/2021","NIO","NIO 1/21/2022 Call $40.00","STC","1","$5.60","$559.98"
"11/23/2021","11/23/2021","11/24/2021","RSI","RSI 12/17/2021 Call $22.50","STO","1","$0.42","$41.98"
"11/23/2021","11/23/2021","11/24/2021","NIO","NIO 1/21/2022 Call $40.00","BTO","1","$5.60","($560.00)"
"11/23/2021","11/23/2021","11/24/2021","SOFI","SOFI 11/26/2021 Call $19.50","STO","1","$0.11","$10.98"
"11/23/2021","11/23/2021","11/24/2021","SOFI","SOFI 11/26/2021 Call $19.50","STO","1","$0.11","$10.98"
"11/23/2021","11/23/2021","11/24/2021","NIO","NIO 1/21/2022 Call $45.00","STC","1","$3.80","$379.98"
"11/22/2021","11/22/2021","11/23/2021","ASTR","ASTR 12/17/2021 Call $15.00","STC","1","$1.05","$104.98"
